iteration,element,id,parent_id,level,n0,n1,n2,x0,y0,x1,y1,x2,y2
4,43,74,10,5,31,28,8,0.625,0.875,0.75,1,0.5,1
4,44,75,17,6,32,31,8,0.5,0.875,0.625,0.875,0.5,1
4,45,76,38,7,33,32,8,0.4375,0.9375,0.5,0.875,0.5,1
4,46,77,16,5,30,4,29,0.625,0.625,0.5,0.5,0.75,0.5
4,47,78,10,5,31,11,28,0.625,0.875,0.75,0.75,0.75,1
4,48,79,17,6,32,17,31,0.5,0.875,0.5,0.75,0.625,0.875
4,49,80,38,7,33,21,32,0.4375,0.9375,0.375,0.875,0.5,0.875
5,0,5,0,3,10,5,1,0.75,0.25,0.5,0,1,0
5,1,12,0,3,10,1,7,0.75,0.25,1,0,1,0.5
5,2,31,18,5,20,16,12,0.125,0.625,0.25,0.5,0.25,0.75
5,3,34,22,5,19,17,12,0.375,0.625,0.5,0.75,0.25,0.75
5,4,35,25,5,19,16,4,0.375,0.625,0.25,0.5,0.5,0.5
5,5,42,22,5,19,4,17,0.375,0.625,0.5,0.5,0.5,0.75
5,6,43,25,5,19,12,16,0.375,0.625,0.25,0.75,0.25,0.5
5,7,46,29,5,21,12,17,0.375,0.875,0.25,0.75,0.5,0.75
5,8,47,32,6,26,21,15,0.25,0.875,0.375,0.875,0.25,1
5,9,48,33,6,25,18,14,0.125,0.75,0.125,0.875,0,0.75
5,10,49,36,6,23,18,15,0.125,1,0.125,0.875,0.25,1
5,11,51,41,6,22,18,3,0,0.875,0.125,0.875,0,1
5,12,52,44,6,26,18,12,0.25,0.875,0.125,0.875,0.25,0.75
5,13,53,45,6,25,20,12,0.125,0.75,0.125,0.625,0.25,0.75
5,14,54,32,6,26,12,21,0.25,0.875,0.25,0.75,0.375,0.875
5,15,55,33,6,25,12,18,0.125,0.75,0.25,0.75,0.125,0.875
5,16,56,36,6,23,3,18,0.125,1,0,1,0.125,0.875
5,17,57,40,6,24,15,21,0.375,1,0.25,1,0.375,0.875
5,18,58,41,6,22,14,18,0,0.875,0,0.75,0.125,0.875
5,19,59,44,6,26,15,18,0.25,0.875,0.25,1,0.125,0.875
5,20,60,45,6,25,14,20,0.125,0.75,0,0.75,0.125,0.625
5,21,61,4,4,29,10,7,0.75,0.5,0.75,0.25,1,0.5
5,22,62,8,4,27,11,7,1,0.75,0.75,0.75,1,0.5
5,23,63,10,4,28,11,2,0.75,1,0.75,0.75,1,1
5,24,64,17,5,31,17,11,0.625,0.875,0.5,0.75,0.75,0.75
